TITLE = "DVConstraints Data"
VARIABLES = "CoordinateX" "CoordinateY" "CoordinateZ"
ZONE T="DVCon1_volume_constraint_0" I=20 J=20 K=2
DATAPACKING=POINT
0.010000 0.014965 0.001000
0.010000 0.014965 0.132000
0.010000 0.014965 0.263000
0.010000 0.014965 0.394000
0.010000 0.014965 0.525000
0.010000 0.014965 0.656000
0.010000 0.014965 0.787000
0.010000 0.014965 0.918000
0.010000 0.014965 1.049000
0.010000 0.014965 1.180000
0.010000 0.014965 1.311000
0.010000 0.014965 1.442000
0.010000 0.014965 1.573000
0.010000 0.014965 1.704000
0.010000 0.014965 1.835000
0.010000 0.014965 1.966000
0.010000 0.014965 2.097000
0.010000 0.014965 2.228000
0.010000 0.014965 2.359000
0.010000 0.014965 2.490000
0.061053 0.034884 0.001000
0.061053 0.034884 0.132000
0.061053 0.034884 0.263000
0.061053 0.034884 0.394000
0.061053 0.034884 0.525000
0.061053 0.034884 0.656000
0.061053 0.034884 0.787000
0.061053 0.034884 0.918000
0.061053 0.034884 1.049000
0.061053 0.034884 1.180000
0.061053 0.034884 1.311000
0.061053 0.034884 1.442000
0.061053 0.034884 1.573000
0.061053 0.034884 1.704000
0.061053 0.034884 1.835000
0.061053 0.034884 1.966000
0.061053 0.034884 2.097000
0.061053 0.034884 2.228000
0.061053 0.034884 2.359000
0.061053 0.034884 2.490000
0.112105 0.047191 0.001000
0.112105 0.047191 0.132000
0.112105 0.047191 0.263000
0.112105 0.047191 0.394000
0.112105 0.047191 0.525000
0.112105 0.047191 0.656000
0.112105 0.047191 0.787000
0.112105 0.047191 0.918000
0.112105 0.047191 1.049000
0.112105 0.047191 1.180000
0.112105 0.047191 1.311000
0.112105 0.047191 1.442000
0.112105 0.047191 1.573000
0.112105 0.047191 1.704000
0.112105 0.047191 1.835000
0.112105 0.047191 1.966000
0.112105 0.047191 2.097000
0.112105 0.047191 2.228000
0.112105 0.047191 2.359000
0.112105 0.047191 2.490000
0.163158 0.056023 0.001000
0.163158 0.056023 0.132000
0.163158 0.056023 0.263000
0.163158 0.056023 0.394000
0.163158 0.056023 0.525000
0.163158 0.056023 0.656000
0.163158 0.056023 0.787000
0.163158 0.056023 0.918000
0.163158 0.056023 1.049000
0.163158 0.056023 1.180000
0.163158 0.056023 1.311000
0.163158 0.056023 1.442000
0.163158 0.056023 1.573000
0.163158 0.056023 1.704000
0.163158 0.056023 1.835000
0.163158 0.056023 1.966000
0.163158 0.056023 2.097000
0.163158 0.056023 2.228000
0.163158 0.056023 2.359000
0.163158 0.056023 2.490000
0.214211 0.062153 0.001000
0.214211 0.062153 0.132000
0.214211 0.062153 0.263000
0.214211 0.062153 0.394000
0.214211 0.062153 0.525000
0.214211 0.062153 0.656000
0.214211 0.062153 0.787000
0.214211 0.062153 0.918000
0.214211 0.062153 1.049000
0.214211 0.062153 1.180000
0.214211 0.062153 1.311000
0.214211 0.062153 1.442000
0.214211 0.062153 1.573000
0.214211 0.062153 1.704000
0.214211 0.062153 1.835000
0.214211 0.062153 1.966000
0.214211 0.062153 2.097000
0.214211 0.062153 2.228000
0.214211 0.062153 2.359000
0.214211 0.062153 2.490000
0.265263 0.065990 0.001000
0.265263 0.065990 0.132000
0.265263 0.065990 0.263000
0.265263 0.065990 0.394000
0.265263 0.065990 0.525000
0.265263 0.065990 0.656000
0.265263 0.065990 0.787000
0.265263 0.065990 0.918000
0.265263 0.065990 1.049000
0.265263 0.065990 1.180000
0.265263 0.065990 1.311000
0.265263 0.065990 1.442000
0.265263 0.065990 1.573000
0.265263 0.065990 1.704000
0.265263 0.065990 1.835000
0.265263 0.065990 1.966000
0.265263 0.065990 2.097000
0.265263 0.065990 2.228000
0.265263 0.065990 2.359000
0.265263 0.065990 2.490000
0.316316 0.068000 0.001000
0.316316 0.068000 0.132000
0.316316 0.068000 0.263000
0.316316 0.068000 0.394000
0.316316 0.068000 0.525000
0.316316 0.068000 0.656000
0.316316 0.068000 0.787000
0.316316 0.068000 0.918000
0.316316 0.068000 1.049000
0.316316 0.068000 1.180000
0.316316 0.068000 1.311000
0.316316 0.068000 1.442000
0.316316 0.068000 1.573000
0.316316 0.068000 1.704000
0.316316 0.068000 1.835000
